ID,modes,localidad,Sexo,T1_Q15
ID03560380150954,Public transport,San Cristobal,Mujeres,Trabajando
ID04080170061655,Active Transport,San Cristobal,Mujeres,Oficios del hogar
ID04080170091658,Public transport,San Cristobal,Mujeres,Estudiando
ID04080200031656,Public transport,San Cristobal,Mujeres,Oficios del hogar
ID11060170121129,TransMicable,Ciudad Bolivar,Hombres,Trabajando
ID11060170270211,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID11060230092012,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID11060250012108,Active Transport,Ciudad Bolivar,Hombres,Oficios del hogar
ID11060250182043,Informal transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID11060250332042,Active Transport,Ciudad Bolivar,Hombres,Trabajando
ID11060660032015,TransMicable,Ciudad Bolivar,Hombres,Trabajando
ID11060660092109,Informal transport,Ciudad Bolivar,Mujeres,Trabajando
ID11060680060209,888,Ciudad Bolivar,Mujeres,Oficios del hogar
ID11060730332039,TransMicable,Ciudad Bolivar,Hombres,Estudiando
ID15020020392437,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15020020541455,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15020020721456,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15020100032419,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15020100091443,Active Transport,Ciudad Bolivar,Mujeres,No está trabajando
ID15020100512423,Public transport,Ciudad Bolivar,Hombres,No está trabajando
ID15020100661445,Private Transport,Ciudad Bolivar,Mujeres,Trabajando
ID15020100812422,Public transport,Ciudad Bolivar,Mujeres,Estudiando
ID15020110151446,Informal transport,Ciudad Bolivar,Mujeres,No está trabajando
ID15020110452434,Active Transport,Ciudad Bolivar,Mujeres,Trabajando
ID15020110481448,Public transport,Ciudad Bolivar,Hombres,No está trabajando
ID15020110691449,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15020110782426,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15020120092420,Public transport,Ciudad Bolivar,Mujeres,No está trabajando
ID15020260061447,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15020260181450,Public-Informal,Ciudad Bolivar,Hombres,Trabajando
ID15020260542429,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15020260602430,Active Transport,Ciudad Bolivar,Hombres,Oficios del hogar
ID15020270152113,Private Transport,Ciudad Bolivar,Hombres,Trabajando
ID15020270212114,Active Transport,Ciudad Bolivar,Mujeres,No está trabajando
ID15020270482435,TransMicable,Ciudad Bolivar,Mujeres,No está trabajando
ID15020270512432,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15020270752433,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15020300061459,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15020300181461,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15020300422442,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15020301021467,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15020340502445,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15020340571152,TransMicable,Ciudad Bolivar,Hombres,Estudiando
ID15020420032427,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15020420092440,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15020420452111,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15020420512428,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15020420692431,Private Transport,Ciudad Bolivar,Mujeres,No está trabajando
ID15020430061156,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15020430241157,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15040040032402,888,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15040040151422,TransMicable,Ciudad Bolivar,Hombres,Estudiando
ID15040070032405,Active Transport,Ciudad Bolivar,Mujeres,Trabajando
ID15040070121425,Informal transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15040070181427,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15040070242407,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15040070301426,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15040100121440,Active Transport,Ciudad Bolivar,Hombres,Trabajando
ID15040100182421,Active Transport,Ciudad Bolivar,Hombres,Trabajando
ID15040150061423,Private Transport,Ciudad Bolivar,Hombres,Trabajando
ID15040150211424,Private Transport,Ciudad Bolivar,Hombres,Trabajando
ID15040150302403,Private Transport,Ciudad Bolivar,Hombres,Trabajando
ID15040150392404,Active Transport,Ciudad Bolivar,Hombres,Trabajando
ID15040310031429,Informal transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15040310241431,Active Transport,Ciudad Bolivar,Mujeres,No está trabajando
ID15040310331432,888,Ciudad Bolivar,Mujeres,Trabajando
ID15040310362413,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15040310422411,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15040320032410,Private Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15040320151428,Private Transport,Ciudad Bolivar,Hombres,Trabajando
ID15040320272408,Private Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15040320302409,TransMicable,Ciudad Bolivar,Mujeres,Trabajando
ID15040370031438,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15040370091439,TransMicable,Ciudad Bolivar,Hombres,Trabajando
ID15040370152415,Public transport,Ciudad Bolivar,Hombres,Otros
ID15040370301441,Public-Private,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15040380091433,Active Transport,Ciudad Bolivar,Hombres,Trabajando
ID15040380331436,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15040380392416,Public transport,Ciudad Bolivar,Hombres,Oficios del hogar
ID15040390032412,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15040390092399,Public transport,Ciudad Bolivar,Hombres,No está trabajando
ID15040390122414,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15040390272418,Private Transport,Ciudad Bolivar,Hombres,Otros
ID15040490091442,Public-Private,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15040540242460,Public transport,Ciudad Bolivar,Mujeres,Otros
ID15040540302459,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15040550151472,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15040550211474,Public transport,Ciudad Bolivar,Mujeres,No está trabajando
ID15130390181460,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15130510182444,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15130660120236,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15130670060232,Active Transport,Ciudad Bolivar,Hombres,Trabajando
ID15130670450237,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15130680060233,Active Transport,Ciudad Bolivar,Hombres,Oficios del hogar
ID15130700030242,Public transport,Ciudad Bolivar,Mujeres,Estudiando
ID15130700090241,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15130700150246,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15130700420247,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15130720060245,Private Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15130720090243,Public transport,Ciudad Bolivar,Mujeres,Estudiando
ID15130810211151,Public-Private,Ciudad Bolivar,Mujeres,No está trabajando
ID15130900031462,Active Transport,Ciudad Bolivar,Hombres,Trabajando
ID15130900091463,Private Transport,Ciudad Bolivar,Hombres,No está trabajando
ID15130900241466,Public-Private,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15130900421464,Active Transport,Ciudad Bolivar,Hombres,No está trabajando
ID15130910152446,888,Ciudad Bolivar,Hombres,Otros
ID15130910272447,Active Transport,Ciudad Bolivar,Hombres,Trabajando
ID15130910392450,888,Ciudad Bolivar,Mujeres,Trabajando
ID15130910722448,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15150150031132,Active Transport,Ciudad Bolivar,Mujeres,Trabajando
ID15150150151133,888,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15150150241147,Public transport,Ciudad Bolivar,Mujeres,Otros
ID15150150331145,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15150150541146,Public-Private,Ciudad Bolivar,Hombres,Trabajando
ID15150170061148,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15150170211150,Active Transport,Ciudad Bolivar,Mujeres,Trabajando
ID15150270061134,Public transport,Ciudad Bolivar,Hombres,No está trabajando
ID15150270151137,Active Transport,Ciudad Bolivar,Hombres,Estudiando
ID15150270181136,Active Transport,Ciudad Bolivar,Hombres,Trabajando
ID15150270211139,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15150290512124,Public-Private,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15150300062127,Active Transport,Ciudad Bolivar,Mujeres,Trabajando
ID15150300272118,Public-Informal,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15150300632120,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15150310362117,Private Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15150310872116,Public transport,Ciudad Bolivar,Mujeres,Otros
ID15150320091131,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15150320331135,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15150440272126,Public transport,Ciudad Bolivar,Mujeres,No está trabajando
ID15150440452121,Active Transport,Ciudad Bolivar,Hombres,Trabajando
ID15150440512188,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15150440662122,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15150540092132,Active Transport,Ciudad Bolivar,Hombres,Trabajando
ID15150540182129,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15150540212131,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15150540872130,Public transport,Ciudad Bolivar,Hombres,Oficios del hogar
ID15170190062137,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15170190332140,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15170190362146,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15170190902139,Private Transport,Ciudad Bolivar,Hombres,Trabajando
ID15170460060229,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15170460090230,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15170460210231,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15170630722138,Public transport,Ciudad Bolivar,Hombres,Oficios del hogar
ID15170631142183,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15170720030226,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15170720120227,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15170720210228,Public transport,Ciudad Bolivar,Hombres,Estudiando
ID15170730092456,Active Transport,Ciudad Bolivar,Hombres,Trabajando
ID15170730182455,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15170730482457,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15170730632462,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15170740121469,888,Ciudad Bolivar,Mujeres,Trabajando
ID15170740181476,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15170740481471,Private Transport,Ciudad Bolivar,Hombres,Trabajando
ID15170740691475,Public transport,Ciudad Bolivar,Mujeres,Otros
ID15170810092451,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15170810272452,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15170810542453,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15170920062172,Active Transport,Ciudad Bolivar,Hombres,Trabajando
ID15170920272143,Public transport,Ciudad Bolivar,Mujeres,No está trabajando
ID15170920572144,Public transport,Ciudad Bolivar,Hombres,No está trabajando
ID15170920632141,888,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15210380031112,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15210380270201,Private Transport,Ciudad Bolivar,Mujeres,Trabajando
ID15210400061111,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15210400150200,Active Transport,Ciudad Bolivar,Hombres,Trabajando
ID15210560122154,Active Transport,Ciudad Bolivar,Hombres,Trabajando
ID15210560602159,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15210560662158,Public transport,Ciudad Bolivar,Mujeres,Otros
ID15210730030214,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15210730062147,Public-Informal,Ciudad Bolivar,Mujeres,Trabajando
ID15210731142191,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15210770030215,Public transport,Ciudad Bolivar,Hombres,No está trabajando
ID15210770090216,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15210770122149,Active Transport,Ciudad Bolivar,Mujeres,Trabajando
ID15240070151120,Public-Private,Ciudad Bolivar,Hombres,Trabajando
ID15240070180207,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15240080182484,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15240080211497,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15240080332480,Public transport,Ciudad Bolivar,Mujeres,Otros
ID15240080362481,Active Transport,Ciudad Bolivar,Mujeres,Trabajando
ID15240080482482,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15240130362465,Public-Informal,Ciudad Bolivar,Mujeres,Trabajando
ID15240131022464,Private Transport,Ciudad Bolivar,Hombres,No está trabajando
ID15240160031478,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15240160151493,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15240160241494,Active Transport,Ciudad Bolivar,Hombres,Otros
ID15240160331495,Public transport,Ciudad Bolivar,Hombres,Estudiando
ID15240220031097,Active Transport,Ciudad Bolivar,Hombres,Oficios del hogar
ID15240220151109,Private Transport,Ciudad Bolivar,Hombres,Trabajando
ID15240220181102,Public transport,Ciudad Bolivar,Hombres,Otros
ID15240220271110,Public transport,Ciudad Bolivar,Mujeres,Estudiando
ID15240220451107,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15240230121103,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15240230241104,Active Transport,Ciudad Bolivar,Hombres,Trabajando
ID15240230271105,Private Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15240230391108,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15240260090248,Private Transport,Ciudad Bolivar,Hombres,No está trabajando
ID15240260150249,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15240260212150,Private Transport,Ciudad Bolivar,Mujeres,Trabajando
ID15240300030192,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15240300060198,Active Transport,Ciudad Bolivar,Hombres,Trabajando
ID15240300090194,Active Transport,Ciudad Bolivar,Hombres,Otros
ID15240300150197,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15240300420199,TransMicable,Ciudad Bolivar,Mujeres,Trabajando
ID15240450210185,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15240450420196,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15240450600191,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15240460031498,Active Transport,Ciudad Bolivar,Hombres,Trabajando
ID15240460061499,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15240460121500,Public transport,Ciudad Bolivar,Mujeres,888
ID15240460421080,Private Transport,Ciudad Bolivar,Hombres,No está trabajando
ID15240460481096,Private Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15240470301496,Active Transport,Ciudad Bolivar,Hombres,Trabajando
ID15240490060208,888,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15240490091123,Public transport,Ciudad Bolivar,Hombres,Otros
ID15240490241130,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15240490421125,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15240490481122,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15240510061127,Active Transport,Ciudad Bolivar,Mujeres,Trabajando
ID15240510151126,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15240740031121,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15240740181124,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15240740210213,Public-Informal,Ciudad Bolivar,Mujeres,No está trabajando
ID15390050060114,TransMicable,Ciudad Bolivar,Hombres,Trabajando
ID15390050150118,Public transport,Ciudad Bolivar,Hombres,Otros
ID15390050210115,Private Transport,Ciudad Bolivar,Mujeres,Trabajando
ID15390050330117,Public transport,Ciudad Bolivar,Hombres,Otros
ID15390050420116,Active Transport,Ciudad Bolivar,Mujeres,Trabajando
ID15390080032065,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15390080242063,Public-Private,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15390080272066,Public transport,Ciudad Bolivar,Hombres,No está trabajando
ID15390080572078,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15390100062336,Active Transport,Ciudad Bolivar,Mujeres,Trabajando
ID15390100422340,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15390100512343,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15390100542341,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15390100572344,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15390110090119,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15390110210120,Active Transport,Ciudad Bolivar,Hombres,Otros
ID15390110270121,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15390230122324,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15390230152331,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15390230272332,Active Transport,Ciudad Bolivar,Hombres,Oficios del hogar
ID15390230362333,Private Transport,Ciudad Bolivar,Hombres,Trabajando
ID15390240120108,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15390240180109,Active Transport,Ciudad Bolivar,Hombres,Otros
ID15390240270111,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15390240360112,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15390250061338,TransMicable,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15390250151339,Active Transport,Ciudad Bolivar,Mujeres,Trabajando
ID15390250181337,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15390250211336,Public transport,Ciudad Bolivar,Hombres,Oficios del hogar
ID15390250631344,TransMicable,Ciudad Bolivar,Hombres,Trabajando
ID15390260031334,Private Transport,Ciudad Bolivar,Hombres,Trabajando
ID15390260091331,TransMicable,Ciudad Bolivar,Hombres,Trabajando
ID15390260211332,Public transport,Ciudad Bolivar,Hombres,Oficios del hogar
ID15390260331333,Public-Informal,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15390260451335,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15390360151326,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15390360181323,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15390360361327,Private Transport,Ciudad Bolivar,Hombres,Trabajando
ID15390360601330,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15390500031353,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15390500211347,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15390500361346,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15390500541348,Public-Informal,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15390500601356,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15390510060128,Public-Informal,Ciudad Bolivar,Mujeres,Trabajando
ID15390510120129,Public-Informal,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15390510270130,Informal transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15390510300131,Private Transport,Ciudad Bolivar,Hombres,Trabajando
ID15390510420132,Public transport,Ciudad Bolivar,Hombres,Oficios del hogar
ID15390600060151,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15390600090153,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15390600210155,Public transport,Ciudad Bolivar,Hombres,Oficios del hogar
ID15390600510156,Active Transport,Ciudad Bolivar,Hombres,Oficios del hogar
ID15390650031381,Private Transport,Ciudad Bolivar,Hombres,Trabajando
ID15390650121385,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15390650241382,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15390650271383,Informal transport,Ciudad Bolivar,Hombres,Otros
ID15390730121342,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15390730181340,Public-Informal,Ciudad Bolivar,Hombres,Trabajando
ID15390730421341,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15390730691343,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15390740091360,Private Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15390740151358,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15390740331357,TransMicable,Ciudad Bolivar,Hombres,Estudiando
ID15390740631361,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15390780332077,Active Transport,Ciudad Bolivar,Mujeres,Trabajando
ID15390780452079,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15390780662068,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15390780752076,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15390800062086,Private Transport,Ciudad Bolivar,Hombres,Otros
ID15390800182088,Active Transport,Ciudad Bolivar,Hombres,Trabajando
ID15390800542087,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15400110030157,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15400110060158,Public-Informal,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15400110120161,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15400110360159,Public transport,Ciudad Bolivar,Hombres,Otros
ID15400130122365,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15400130152366,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15400130392368,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15400130452369,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15400160122357,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15400160332355,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15400160422359,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15400160452363,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15400160482364,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15400250092352,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15400670032375,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15400670242362,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15400670392376,888,Ciudad Bolivar,Hombres,Trabajando
ID15400670422377,Active Transport,Ciudad Bolivar,Mujeres,No está trabajando
ID15400670542378,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15400710420164,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15400710450165,Public transport,Ciudad Bolivar,Hombres,Estudiando
ID15400710480170,Active Transport,Ciudad Bolivar,Mujeres,Trabajando
ID15460210210125,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15460210270126,TransMicable,Ciudad Bolivar,Mujeres,Trabajando
ID15460210360127,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15460250090124,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15460350031354,Active Transport,Ciudad Bolivar,Mujeres,Trabajando
ID15460350061349,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15460350301351,Private Transport,Ciudad Bolivar,Hombres,Trabajando
ID15460360241355,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15460360271352,Public-Private,Ciudad Bolivar,Hombres,Trabajando
ID15460730092346,TransMicable,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15460980182338,Active Transport,Ciudad Bolivar,Hombres,Oficios del hogar
ID15460980272342,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15490030122305,Public transport,Ciudad Bolivar,Hombres,Otros
ID15490070031056,Informal transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15490070121058,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15490070241062,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15490080031313,TransMicable,Ciudad Bolivar,Mujeres,Trabajando
ID15490080061316,TransMicable,Ciudad Bolivar,Mujeres,Trabajando
ID15490080091310,TransMicable,Ciudad Bolivar,Hombres,Trabajando
ID15490110181314,Active Transport,Ciudad Bolivar,Mujeres,Trabajando
ID15490110331317,Public transport,Ciudad Bolivar,Mujeres,Otros
ID15490190152050,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15490190212051,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15490190242053,Public transport,Ciudad Bolivar,Hombres,Oficios del hogar
ID15490240090079,Public transport,Ciudad Bolivar,Mujeres,No está trabajando
ID15490240300082,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15490250091142,Active Transport,Ciudad Bolivar,Mujeres,Trabajando
ID15490250151143,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15490270030081,Public transport,Ciudad Bolivar,Hombres,Trabajando
ID15490270060084,Active Transport,Ciudad Bolivar,Hombres,Otros
ID15490310031140,TransMicable,Ciudad Bolivar,Mujeres,Trabajando
ID15490310090223,Public transport,Ciudad Bolivar,Hombres,Otros
ID15490330150087,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15490330180088,Public transport,Ciudad Bolivar,Hombres,Oficios del hogar
ID15490330210089,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15490330300090,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15490360150091,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15490360210092,888,Ciudad Bolivar,Mujeres,Trabajando
ID15490360450095,TransMicable,Ciudad Bolivar,Hombres,Trabajando
ID15490360510094,Active Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15490370332335,Public transport,Ciudad Bolivar,Hombres,Oficios del hogar
ID15490370482330,Private Transport,Ciudad Bolivar,Mujeres,Trabajando
ID15490370572326,Private Transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15490410030220,888,Ciudad Bolivar,Mujeres,Trabajando
ID15490410060221,Private Transport,Ciudad Bolivar,Mujeres,Trabajando
ID15490410150222,Active Transport,Ciudad Bolivar,Mujeres,No está trabajando
ID15490420062313,Active Transport,Ciudad Bolivar,Hombres,Trabajando
ID15490420092312,TransMicable,Ciudad Bolivar,Mujeres,Trabajando
ID15490420482328,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15490420512329,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15490430061320,888,Ciudad Bolivar,Mujeres,No está trabajando
ID15490430241321,Public transport,Ciudad Bolivar,Hombres,Otros
ID15490430361322,Public transport,Ciudad Bolivar,Mujeres,Trabajando
ID15490430451324,TransMicable,Ciudad Bolivar,Hombres,Trabajando
ID15490430481328,Public transport,Ciudad Bolivar,Mujeres,Oficios del hogar
ID15490650092062,Active Transport,Ciudad Bolivar,Hombres,Trabajando
ID15490650122057,Private Transport,Ciudad Bolivar,Hombres,Trabajando
ID15490650182058,Active Transport,Ciudad Bolivar,Mujeres,Trabajando
